iter	Passed	Remaining
3217	346016	299135
3218	346117	299022
3219	346232	298921
3220	346335	298810
3221	346437	298697
3222	346534	298581
3223	346633	298465
3224	346749	298365
3225	346853	298254
3226	346969	298155
3227	347101	298068
3228	347199	297952
3229	347297	297837
3230	347415	297738
3231	347547	297652
3232	347646	297537
3233	347739	297417
3234	347852	297314
3235	347988	297231
3236	348083	297112
3237	348177	296993
3238	348278	296880
3239	348393	296779
3240	348514	296683
3241	348630	296583
3242	348725	296465
3243	348818	296345
3244	348915	296228
3245	349052	296146
3246	349148	296029
3247	349247	295914
3248	349366	295816
3249	349483	295716
3250	349583	295602
3251	349678	295484
3252	349794	295384
3253	349913	295286
3254	350028	295184
3255	350145	295085
3256	350241	294968
3257	350339	294852
3258	350454	294751
3259	350590	294667
3260	350707	294568
3261	350804	294451
3262	350923	294353
3263	351036	294251
3264	351130	294132
3265	351225	294013
3266	351322	293898
3267	351421	293783
3268	351559	293700
3269	351677	293602
3270	351776	293487
3271	351893	293388
3272	352013	293290
3273	352138	293197
3274	352289	293126
3275	352436	293051
3276	352548	292947
3277	352655	292839
3278	352775	292742
3279	352874	292627
3280	353001	292536
3281	353104	292424
3282	353209	292314
3283	353338	292224
3284	353440	292113
3285	353578	292030
3286	353711	291943
3287	353836	291850
3288	353932	291733
3289	354070	291651
3290	354191	291553
3291	354308	291454
3292	354407	291339
3293	354524	291239
3294	354639	291138
3295	354742	291026
3296	354880	290943
3297	355012	290856
3298	355111	290741
3299	355224	290638
3300	355324	290524
3301	355436	290420
3302	355550	290317
3303	355664	290215
3304	355791	290123
3305	355888	290007
3306	355986	289891
3307	356082	289774
3308	356179	289658
3309	356294	289556
3310	356392	289440
3311	356488	289324
3312	356581	289204
3313	356673	289084
3314	356767	288965
3315	356865	288850
3316	356960	288732
3317	357093	288645
3318	357189	288528
3319	357288	288413
3320	357407	288315
3321	357528	288218
3322	357622	288100
3323	357738	287998
3324	357855	287898
3325	357954	287784
3326	358049	287666
3327	358184	287581
3328	358282	287465
3329	358378	287348
3330	358477	287233
3331	358592	287132
3332	358693	287019
3333	358790	286903
3334	358882	286783
3335	358992	286677
3336	359131	286595
3337	359231	286480
3338	359322	286360
3339	359418	286243
3340	359518	286130
3341	359616	286014
3342	359715	285900
3343	359810	285782
3344	359906	285665
3345	360006	285552
3346	360121	285450
3347	360214	285331
3348	360308	285212
3349	360402	285094
3350	360498	284978
3351	360613	284876
3352	360708	284758
3353	360804	284641
3354	360900	284525
3355	361035	284439
3356	361151	284338
3357	361266	284236
3358	361382	284135
3359	361513	284046
3360	361609	283929
3361	361702	283810
3362	361799	283694
3363	361914	283593
3364	362029	283491
3365	362153	283396
3366	362272	283297
3367	362387	283196
3368	362480	283076
3369	362614	282989
3370	362735	282893
3371	362853	282793
3372	362972	282694
3373	363068	282578
3374	363203	282491
3375	363307	282380
3376	363409	282269
3377	363534	282174
3378	363670	282089
3379	363785	281987
3380	363890	281877
3381	364008	281778
3382	364138	281688
3383	364235	281572
3384	364335	281458
3385	364434	281343
3386	364530	281227
3387	364645	281125
3388	364760	281023
3389	364877	280923
3390	364977	280809
3391	365093	280708
3392	365226	280620
3393	365348	280523
3394	365469	280426
3395	365604	280339
3396	365701	280223
3397	365804	280112
3398	365939	280026
3399	366041	279914
3400	366182	279831
3401	366299	279731
3402	366414	279628
3403	366505	279508
3404	366645	279426
3405	366768	279329
3406	366866	279215
3407	367004	279130
3408	367106	279018
3409	367207	278905
3410	367324	278804
3411	367421	278688
3412	367518	278573
3413	367616	278458
3414	367731	278356
3415	367852	278258
3416	367969	278157
3417	368064	278040
3418	368182	277940
3419	368299	277840
3420	368395	277723
3421	368490	277606
3422	368589	277492
3423	368704	277389
3424	368804	277276
3425	368920	277174
3426	369053	277086
3427	369149	276969
3428	369249	276855
3429	369346	276740
3430	369447	276627
3431	369577	276537
3432	369681	276426
3433	369778	276310
3434	369873	276193
3435	369971	276078
3436	370107	275992
3437	370203	275875
3438	370318	275773
3439	370414	275657
3440	370510	275540
3441	370604	275423
3442	370715	275318
3443	370844	275225
3444	370941	275110
3445	371043	274998
3446	371165	274901
3447	371283	274801
3448	371384	274688
3449	371483	274575
3450	371605	274477
3451	371699	274359
3452	371793	274241
3453	371888	274125
3454	371998	274019
3455	372118	273920
3456	372215	273805
3457	372313	273690
3458	372427	273587
3459	372565	273502
3460	372686	273404
3461	372817	273313
3462	372911	273195
3463	373008	273079
3464	373107	272966
3465	373222	272864
3466	373320	272748
3467	373433	272645
3468	373529	272528
3469	373625	272413
3470	373748	272316
3471	373850	272204
3472	373946	272088
3473	374042	271972
3474	374137	271855
3475	374236	271741
3476	374354	271641
3477	374474	271542
3478	374591	271441
3479	374709	271341
3480	374809	271228
3481	374905	271112
3482	375023	271011
3483	375118	270894
3484	375250	270805
3485	375370	270705
3486	375502	270616
3487	375618	270514
3488	375749	270423
3489	375849	270310
3490	375951	270198
3491	376046	270081
3492	376145	269967
3493	376245	269854
3494	376379	269765
3495	376477	269650
3496	376571	269533
3497	376688	269432
3498	376789	269319
3499	376909	269220
3500	377028	269121
3501	377126	269006
3502	377241	268904
3503	377335	268787
3504	377450	268684
3505	377567	268583
3506	377684	268482
3507	377783	268368
3508	377896	268264
3509	378019	268167
3510	378140	268069
3511	378255	267966
3512	378374	267867
3513	378472	267752
3514	378593	267653
3515	378733	267569
3516	378829	267453
3517	378947	267352
3518	379044	267237
3519	379163	267137
3520	379271	267030
3521	379371	266917
3522	379468	266801
3523	379583	266699
3524	379679	266583
3525	379820	266498
3526	379941	266400
3527	380038	266285
3528	380158	266186
3529	380259	266074
3530	380361	265962
3531	380458	265846
3532	380559	265734
3533	380674	265631
3534	380793	265532
3535	380890	265417
3536	380990	265303
3537	381086	265187
3538	381184	265073
3539	381302	264972
3540	381419	264871
3541	381514	264754
3542	381608	264638
3543	381726	264537
3544	381845	264437
3545	381948	264326
3546	382069	264228
3547	382165	264111
3548	382285	264013
3549	382384	263899
3550	382498	263795
3551	382616	263695
3552	382729	263591
3553	382850	263492
3554	382966	263390
3555	383066	263277
3556	383179	263173
3557	383276	263058
3558	383368	262939
3559	383483	262836
3560	383588	262727
3561	383707	262627
3562	383834	262533
3563	383976	262448
3564	384079	262337
3565	384199	262238
3566	384320	262139
3567	384445	262043
3568	384548	261932
3569	384672	261835
3570	384773	261723
3571	384877	261613
3572	384985	261505
3573	385100	261402
3574	385214	261299
3575	385336	261201
3576	385431	261085
3577	385546	260982
3578	385645	260868
3579	385758	260764
3580	385876	260663
3581	385991	260560
3582	386088	260445
3583	386204	260343
3584	386342	260255
3585	386459	260154
3586	386558	260040
3587	386649	259921
3588	386745	259806
3589	386838	259688
3590	386938	259575
3591	387076	259487
3592	387189	259383
3593	387320	259291
3594	387436	259189
3595	387556	259089
3596	387657	258976
3597	387754	258862
3598	387851	258747
3599	387970	258647
3600	388072	258535
3601	388166	258418
3602	388293	258323
3603	388413	258224
3604	388511	258109
3605	388611	257996
3606	388726	257893
3607	388840	257789
3608	388959	257689
3609	389078	257589
3610	389177	257475
3611	389274	257360
3612	389366	257242
3613	389482	257140
3614	389596	257036
3615	389698	256925
3616	389797	256811
3617	389890	256694
3618	389988	256579
3619	390103	256477
3620	390243	256390
3621	390358	256286
3622	390475	256185
3623	390571	256069
3624	390684	255965
3625	390797	255861
3626	390911	255757
3627	391008	255643
3628	391127	255542
3629	391223	255426
3630	391322	255313
3631	391420	255199
3632	391521	255086
3633	391641	254987
3634	391737	254871
3635	391856	254771
3636	391969	254666
3637	392082	254562
3638	392183	254450
3639	392303	254350
3640	392441	254262
3641	392540	254149
3642	392661	254049
3643	392762	253937
3644	392861	253824
3645	392981	253724
3646	393079	253609
3647	393175	253494
3648	393272	253379
3649	393372	253267
3650	393470	253153
3651	393578	253045
3652	393718	252958
3653	393849	252865
3654	393962	252761
3655	394062	252648
3656	394183	252549
3657	394317	252457
3658	394437	252357
3659	394537	252245
3660	394656	252144
3661	394756	252031
3662	394873	251929
3663	394987	251826
3664	395087	251713
3665	395184	251598
3666	395284	251485
3667	395401	251384
3668	395498	251269
3669	395596	251155
3670	395697	251043
3671	395798	250931
3672	395893	250815
3673	395988	250699
3674	396084	250583
3675	396218	250492
3676	396334	250390
3677	396452	250289
3678	396548	250173
3679	396647	250060
3680	396748	249948
3681	396846	249834
3682	396964	249732
3683	397060	249618
3684	397160	249504
3685	397255	249389
3686	397356	249277
3687	397454	249163
3688	397551	249048
3689	397652	248936
3690	397752	248824
3691	397882	248730
3692	397978	248615
3693	398076	248501
3694	398169	248384
3695	398290	248284
3696	398405	248181
3697	398522	248079
3698	398653	247986
3699	398749	247871
3700	398851	247760
3701	398970	247659
3702	399066	247543
3703	399163	247429
3704	399279	247327
3705	399376	247212
3706	399473	247098
3707	399568	246982
3708	399666	246868
3709	399766	246756
3710	399862	246641
3711	399978	246538
3712	400078	246425
3713	400174	246310
3714	400276	246199
3715	400377	246087
3716	400473	245972
3717	400566	245856
3718	400669	245745
3719	400788	245644
3720	400888	245531
3721	401019	245438
3722	401115	245323
3723	401232	245221
3724	401326	245105
3725	401444	245003
3726	401560	244901
3727	401657	244787
3728	401755	244673
3729	401850	244558
3730	401984	244465
3731	402080	244351
3732	402198	244249
3733	402295	244135
3734	402395	244022
3735	402494	243909
3736	402587	243793
3737	402680	243676
3738	402815	243585
3739	402914	243472
3740	403056	243385
3741	403154	243271
3742	403253	243159
3743	403352	243045
3744	403470	242944
3745	403573	242833
3746	403706	242741
3747	403818	242636
3748	403922	242525
3749	404062	242437
3750	404166	242327
3751	404265	242214
3752	404405	242126
3753	404505	242013
3754	404637	241920
3755	404740	241809
3756	404877	241719
3757	404976	241606
3758	405076	241494
3759	405193	241391
3760	405311	241290
3761	405426	241186
3762	405548	241087
3763	405644	240972
3764	405742	240859
3765	405840	240745
3766	405957	240643
3767	406073	240540
3768	406172	240427
3769	406291	240326
3770	406394	240215
3771	406492	240102
3772	406591	239989
3773	406695	239879
3774	406794	239766
3775	406893	239653
3776	406989	239538
3777	407106	239436
3778	407202	239321
3779	407297	239206
3780	407414	239104
3781	407515	238992
3782	407611	238877
3783	407713	238766
3784	407831	238664
3785	407931	238552
3786	408046	238449
3787	408147	238337
3788	408280	238244
3789	408379	238131
3790	408474	238016
3791	408568	237900
3792	408685	237798
3793	408820	237706
3794	408917	237592
3795	409038	237492
3796	409174	237400
3797	409275	237289
3798	409393	237187
3799	409488	237072
3800	409583	236957
3801	409681	236843
3802	409785	236733
3803	409885	236621
3804	409983	236508
3805	410079	236393
3806	410179	236281
3807	410315	236190
3808	410449	236097
3809	410550	235985
3810	410687	235894
3811	410783	235780
3812	410884	235668
3813	410987	235558
3814	411110	235459
3815	411212	235348
3816	411337	235250
3817	411477	235160
3818	411594	235058
3819	411696	234947
3820	411817	234847
3821	411914	234733
3822	412030	234630
3823	412152	234530
3824	412257	234420
3825	412360	234310
3826	412482	234210
3827	412600	234108
3828	412700	233996
3829	412813	233892
3830	412931	233789
3831	413027	233675
3832	413126	233562
3833	413245	233461
3834	413380	233368
3835	413505	233270
3836	413636	233175
3837	413745	233068
3838	413845	232956
3839	413945	232844
3840	414065	232743
3841	414185	232642
3842	414280	232527
3843	414377	232413
3844	414497	232312
3845	414616	232211
3846	414718	232100
3847	414836	231997
3848	414951	231894
3849	415049	231781
3850	415170	231680
3851	415329	231601
3852	415474	231514
3853	415611	231422
3854	415751	231332
3855	415897	231246
3856	416006	231138
3857	416113	231030
3858	416257	230942
3859	416364	230834
3860	416485	230733
3861	416610	230635
3862	416732	230535
3863	416831	230422
3864	416964	230328
3865	417101	230236
3866	417196	230121
3867	417293	230007
3868	417410	229905
3869	417506	229790
3870	417606	229678
3871	417697	229561
3872	417793	229446
3873	417890	229332
3874	417988	229219
3875	418105	229116
3876	418205	229004
3877	418321	228901
3878	418418	228787
3879	418512	228671
3880	418613	228560
3881	418737	228461
3882	418834	228347
3883	418970	228254
3884	419071	228143
3885	419173	228032
3886	419291	227929
3887	419390	227817
3888	419530	227726
3889	419646	227623
3890	419781	227530
3891	419877	227415
3892	420007	227319
3893	420128	227219
3894	420225	227105
3895	420348	227005
3896	420446	226892
3897	420546	226780
3898	420645	226667
3899	420745	226555
3900	420862	226452
3901	420982	226350
3902	421086	226240
3903	421202	226137
3904	421320	226035
3905	421419	225922
3906	421517	225809
3907	421621	225699
3908	421742	225598
3909	421835	225482
3910	421931	225368
3911	422028	225254
3912	422139	225148
3913	422253	225043
3914	422370	224940
3915	422502	224845
3916	422601	224733
3917	422704	224622
3918	422842	224530
3919	422960	224428
3920	423061	224316
3921	423178	224213
3922	423299	224112
3923	423416	224009
3924	423573	223927
3925	423709	223834
3926	423823	223729
3927	423959	223636
3928	424093	223542
3929	424193	223430
3930	424294	223318
3931	424411	223215
3932	424506	223100
3933	424640	223006
3934	424741	222894
3935	424844	222784
3936	424944	222672
3937	425069	222573
3938	425163	222458
3939	425258	222343
3940	425356	222230
3941	425454	222116
3942	425548	222001
3943	425648	221889
3944	425764	221785
3945	425863	221673
3946	425964	221561
3947	426085	221460
3948	426183	221347
3949	426279	221233
3950	426385	221124
3951	426482	221011
3952	426578	220897
3953	426675	220783
3954	426776	220672
3955	426906	220575
3956	427028	220474
3957	427128	220362
3958	427227	220250
3959	427334	220142
3960	427438	220032
3961	427535	219918
3962	427634	219806
3963	427732	219693
3964	427871	219601
3965	427995	219501
3966	428112	219398
3967	428209	219284
3968	428308	219172
3969	428428	219070
3970	428530	218959
3971	428631	218847
3972	428732	218736
3973	428865	218641
3974	428962	218528
3975	429082	218426
3976	429196	218321
3977	429294	218208
3978	429388	218093
3979	429500	217987
3980	429597	217874
3981	429698	217762
3982	429816	217660
3983	429914	217547
3984	430010	217433
3985	430125	217328
3986	430220	217214
3987	430316	217100
3988	430436	216998
3989	430550	216893
3990	430654	216783
3991	430771	216680
3992	430892	216579
3993	431026	216484
3994	431162	216390
3995	431263	216279
3996	431380	216176
3997	431498	216072
3998	431597	215960
3999	431694	215847
4000	431796	215736
4001	431891	215622
4002	431998	215513
4003	432099	215402
4004	432199	215290
4005	432319	215188
4006	432423	215078
4007	432517	214963
4008	432611	214849
4009	432707	214734
4010	432811	214625
4011	432909	214512
4012	433006	214399
4013	433106	214287
4014	433208	214176
4015	433323	214071
4016	433442	213969
4017	433540	213856
4018	433656	213753
4019	433775	213650
4020	433874	213538
4021	433989	213433
4022	434087	213320
4023	434184	213207
4024	434287	213097
4025	434428	213005
4026	434561	212910
4027	434680	212807
4028	434794	212702
4029	434910	212598
4030	435026	212494
4031	435141	212390
4032	435258	212286
4033	435357	212174
4034	435454	212061
4035	435555	211950
4036	435671	211846
4037	435792	211744
4038	435890	211631
4039	435985	211517
4040	436085	211405
4041	436185	211294
4042	436279	211179
4043	436374	211065
4044	436474	210953
4045	436572	210841
4046	436691	210738
4047	436829	210645
4048	436948	210542
4049	437060	210436
4050	437160	210324
4051	437256	210210
4052	437354	210098
4053	437452	209986
4054	437584	209889
4055	437701	209785
4056	437800	209673
4057	437919	209571
4058	438017	209458
4059	438114	209345
4060	438213	209233
4061	438329	209128
4062	438426	209015
4063	438521	208901
4064	438620	208789
4065	438720	208678
4066	438820	208566
4067	438916	208453
4068	439015	208340
4069	439113	208228
4070	439210	208115
4071	439307	208002
4072	439406	207890
4073	439526	207787
4074	439619	207673
4075	439738	207570
4076	439844	207461
4077	439945	207350
4078	440062	207247
4079	440194	207150
4080	440295	207039
4081	440393	206926
4082	440510	206822
4083	440625	206718
4084	440759	206623
4085	440882	206521
4086	441000	206418
4087	441141	206326
4088	441257	206222
4089	441370	206116
4090	441489	206013
4091	441601	205908
4092	441716	205803
4093	441817	205692
4094	441916	205580
4095	442014	205467
4096	442149	205372
4097	442285	205277
4098	442385	205165
4099	442503	205062
4100	442605	204951
4101	442738	204855
4102	442882	204764
4103	443023	204671
4104	443142	204569
4105	443244	204458
4106	443359	204353
4107	443474	204248
4108	443604	204150
4109	443738	204055
4110	443856	203951
4111	443953	203838
4112	444075	203736
4113	444173	203624
4114	444269	203511
4115	444408	203417
4116	444504	203303
4117	444602	203191
4118	444737	203095
4119	444835	202983
4120	444953	202879
4121	445051	202767
4122	445168	202663
4123	445269	202552
4124	445386	202448
4125	445503	202344
4126	445620	202240
4127	445732	202134
4128	445840	202026
4129	445933	201911
4130	446066	201815
4131	446163	201702
4132	446257	201587
4133	446351	201473
4134	446490	201379
4135	446619	201281
4136	446717	201168
4137	446835	201065
4138	446958	200964
4139	447100	200871
4140	447275	200793
4141	447382	200684
4142	447490	200576
4143	447617	200477
4144	447759	200384
4145	447908	200294
4146	448016	200186
4147	448117	200075
4148	448224	199967
4149	448349	199866
4150	448468	199763
4151	448583	199658
4152	448686	199548
4153	448784	199435
4154	448883	199323
4155	448983	199211
4156	449100	199107
4157	449221	199005
4158	449319	198893
4159	449415	198779
4160	449552	198684
4161	449656	198574
4162	449755	198462
4163	449868	198357
4164	449988	198254
4165	450104	198149
4166	450199	198036
4167	450294	197922
4168	450398	197812
4169	450492	197698
4170	450605	197592
4171	450699	197478
4172	450839	197384
4173	450956	197279
4174	451075	197176
4175	451179	197066
4176	451299	196963
4177	451399	196852
4178	451517	196748
4179	451617	196637
4180	451716	196525
4181	451837	196423
4182	451953	196318
4183	452054	196207
4184	452153	196095
4185	452248	195981
4186	452363	195876
4187	452481	195772
4188	452598	195668
4189	452694	195555
4190	452797	195445
4191	452892	195331
4192	452989	195218
4193	453106	195114
4194	453224	195010
4195	453322	194898
4196	453447	194797
4197	453571	194696
4198	453723	194607
4199	453841	194503
4200	453938	194390
4201	454056	194287
4202	454162	194178
4203	454300	194082
4204	454397	193970
4205	454535	193874
4206	454633	193762
4207	454748	193656
4208	454840	193542
4209	454959	193439
4210	455062	193328
4211	455161	193216
4212	455297	193120
4213	455418	193018
4214	455517	192905
4215	455625	192797
4216	455724	192685
4217	455822	192573
4218	455917	192460
4219	456038	192357
4220	456155	192253
4221	456254	192141
4222	456351	192028
4223	456470	191925
4224	456588	191821
4225	456689	191710
4226	456813	191608
4227	456910	191495
4228	457039	191396
4229	457139	191285
4230	457239	191173
4231	457359	191070
4232	457462	190960
4233	457560	190848
4234	457680	190745
4235	457780	190633
4236	457882	190523
4237	457977	190409
4238	458077	190298
4239	458175	190186
4240	458295	190083
4241	458390	189969
4242	458505	189864
4243	458638	189766
4244	458739	189655
4245	458843	189545
4246	458981	189450
4247	459083	189339
4248	459186	189229
4249	459326	189134
4250	459427	189023
4251	459524	188910
4252	459646	188808
4253	459744	188696
4254	459843	188584
4255	459946	188474
4256	460065	188370
4257	460179	188265
4258	460297	188160
4259	460433	188064
4260	460549	187959
4261	460685	187862
4262	460803	187758
4263	460907	187648
4264	461005	187536
4265	461106	187425
4266	461241	187328
4267	461335	187214
4268	461433	187102
4269	461531	186990
4270	461627	186877
4271	461721	186763
4272	461839	186659
4273	461935	186546
4274	462039	186437
4275	462162	186334
4276	462260	186222
4277	462383	186120
4278	462516	186022
4279	462633	185918
4280	462732	185806
4281	462864	185707
4282	462958	185594
4283	463058	185482
4284	463157	185371
4285	463271	185265
4286	463368	185152
4287	463492	185050
4288	463629	184954
4289	463750	184851
4290	463846	184738
4291	463943	184626
4292	464076	184528
4293	464204	184427
4294	464325	184324
4295	464425	184213
4296	464520	184100
4297	464636	183995
4298	464770	183897
4299	464869	183785
4300	464983	183679
4301	465083	183568
4302	465183	183457
4303	465280	183344
4304	465378	183232
4305	465478	183121
4306	465575	183008
4307	465693	182904
4308	465794	182793
4309	465896	182683
4310	465997	182572
4311	466115	182468
4312	466252	182371
4313	466354	182261
4314	466454	182149
4315	466554	182038
4316	466671	181933
4317	466785	181827
4318	466905	181724
4319	467005	181613
4320	467147	181518
4321	467247	181407
4322	467344	181294
4323	467440	181181
4324	467559	181077
4325	467655	180964
4326	467772	180860
4327	467866	180747
4328	467979	180640
4329	468078	180529
4330	468176	180417
4331	468276	180305
4332	468397	180202
4333	468492	180089
4334	468606	179983
4335	468724	179879
4336	468822	179767
4337	468939	179662
4338	469074	179564
4339	469176	179454
4340	469310	179356
4341	469446	179258
4342	469570	179156
4343	469665	179043
4344	469789	178941
4345	469907	178837
4346	470031	178735
4347	470130	178623
4348	470269	178527
4349	470406	178429
4350	470507	178319
4351	470604	178206
4352	470702	178094
4353	470799	177982
4354	470913	177876
4355	471019	177767
4356	471116	177655
4357	471216	177544
4358	471315	177432
4359	471452	177335
4360	471568	177230
4361	471665	177117
4362	471799	177019
4363	471902	176909
4364	472042	176813
4365	472141	176701
4366	472243	176591
4367	472358	176485
4368	472479	176382
4369	472597	176277
4370	472712	176172
4371	472834	176069
4372	472953	175965
4373	473050	175852
4374	473153	175742
4375	473271	175638
4376	473414	175542
4377	473519	175433
4378	473634	175328
4379	473743	175220
4380	473863	175116
4381	473982	175012
4382	474080	174900
4383	474203	174797
4384	474306	174687
4385	474425	174583
4386	474526	174472
4387	474626	174361
4388	474744	174256
4389	474842	174144
4390	474940	174032
4391	475037	173920
4392	475135	173809
4393	475232	173696
4394	475328	173584
4395	475427	173472
4396	475558	173372
4397	475678	173268
4398	475795	173163
4399	475913	173059
4400	476015	172949
4401	476115	172837
4402	476214	172726
4403	476310	172613
4404	476412	172503
4405	476512	172392
4406	476611	172281
4407	476747	172182
4408	476879	172083
4409	476978	171971
4410	477092	171865
4411	477194	171755
4412	477291	171643
4413	477387	171530
4414	477486	171419
4415	477601	171313
4416	477717	171208
4417	477814	171095
4418	477934	170992
4419	478047	170885
4420	478146	170774
4421	478240	170660
4422	478337	170549
4423	478456	170444
4424	478613	170353
4425	478765	170261
4426	478874	170153
4427	478997	170050
4428	479132	169952
4429	479237	169842
4430	479364	169741
4431	479501	169643
4432	479601	169532
4433	479702	169421
4434	479841	169324
4435	479950	169216
4436	480050	169105
4437	480150	168993
4438	480245	168881
4439	480342	168768
4440	480444	168658
4441	480543	168547
4442	480638	168434
4443	480737	168323
4444	480851	168216
4445	480973	168113
4446	481086	168006
4447	481185	167895
4448	481283	167783
4449	481403	167680
4450	481540	167581
4451	481656	167476
4452	481771	167370
4453	481870	167259
4454	481974	167149
4455	482093	167044
4456	482188	166932
4457	482305	166827
4458	482442	166728
4459	482546	166619
4460	482645	166507
4461	482766	166403
4462	482863	166292
4463	483004	166195
4464	483121	166090
4465	483262	165992
4466	483397	165893
4467	483528	165793
4468	483659	165693
4469	483763	165583
4470	483863	165472
4471	483986	165369
4472	484107	165265
4473	484203	165153
4474	484303	165041
4475	484399	164929
4476	484498	164818
4477	484599	164707
4478	484696	164595
4479	484809	164488
4480	484926	164383
4481	485048	164280
4482	485150	164169
4483	485245	164057
4484	485345	163946
4485	485443	163834
4486	485565	163730
4487	485697	163630
4488	485796	163519
4489	485897	163408
4490	485994	163296
4491	486109	163190
4492	486226	163085
4493	486325	162974
4494	486424	162862
4495	486544	162758
4496	486640	162646
4497	486757	162541
4498	486855	162429
4499	486955	162318
4500	487094	162220
4501	487206	162113
4502	487324	162008
4503	487422	161897
4504	487557	161797
4505	487655	161686
4506	487751	161573
4507	487868	161468
4508	487989	161364
4509	488109	161260
4510	488207	161148
4511	488304	161036
4512	488440	160937
4513	488541	160826
4514	488658	160721
4515	488777	160617
4516	488877	160506
4517	489014	160407
4518	489132	160302
4519	489256	160199
4520	489379	160095
4521	489479	159984
4522	489598	159879
4523	489737	159781
4524	489839	159671
4525	489941	159561
4526	490037	159448
4527	490154	159343
4528	490269	159237
4529	490369	159126
4530	490487	159021
4531	490633	158925
4532	490753	158821
4533	490857	158711
4534	490959	158600
4535	491058	158489
4536	491158	158378
4537	491294	158279
4538	491394	158168
4539	491514	158064
4540	491616	157953
4541	491713	157842
4542	491811	157730
4543	491930	157625
4544	492030	157514
4545	492150	157410
4546	492265	157304
4547	492364	157193
4548	492461	157081
4549	492560	156969
4550	492674	156863
4551	492774	156752
4552	492872	156641
4553	492971	156529
4554	493066	156417
4555	493183	156312
4556	493296	156205
4557	493394	156093
4558	493495	155983
4559	493597	155873
4560	493715	155767
4561	493835	155663
4562	493936	155552
4563	494069	155452
4564	494174	155343
4565	494273	155231
4566	494376	155121
4567	494493	155016
4568	494609	154910
4569	494729	154805
4570	494830	154695
4571	494930	154584
4572	495026	154472
4573	495124	154361
4574	495226	154250
4575	495365	154152
4576	495465	154041
4577	495558	153928
4578	495655	153816
4579	495756	153706
4580	495857	153595
4581	495974	153490
4582	496093	153385
4583	496209	153279
4584	496307	153167
4585	496444	153068
4586	496539	152956
4587	496635	152844
4588	496756	152740
4589	496851	152627
4590	496955	152518
4591	497077	152413
4592	497213	152314
4593	497311	152202
4594	497404	152090
4595	497521	151984
4596	497622	151873
4597	497720	151762
4598	497819	151651
4599	497939	151546
4600	498042	151437
4601	498180	151337
4602	498276	151225
4603	498375	151114
4604	498496	151010
4605	498593	150898
4606	498709	150792
4607	498805	150680
4608	498906	150570
4609	499008	150460
4610	499105	150348
4611	499199	150236
4612	499302	150126
4613	499402	150015
4614	499539	149916
4615	499655	149810
4616	499747	149696
4617	499862	149590
4618	499959	149479
4619	500057	149367
4620	500193	149267
4621	500310	149162
4622	500431	149057
4623	500543	148950
4624	500663	148845
4625	500764	148735
4626	500895	148634
4627	500989	148521
4628	501104	148415
4629	501221	148309
4630	501323	148199
4631	501440	148093
4632	501541	147983
4633	501638	147871
4634	501734	147759
4635	501852	147654
4636	501950	147543
4637	502049	147432
4638	502148	147321
4639	502243	147209
4640	502369	147106
4641	502488	147001
4642	502588	146890
4643	502721	146789
4644	502823	146679
4645	502922	146568
4646	503019	146456
4647	503136	146351
4648	503235	146240
4649	503352	146134
4650	503483	146032
4651	503587	145923
4652	503718	145821
4653	503839	145717
4654	503938	145606
4655	504045	145497
4656	504182	145397
4657	504300	145292
4658	504401	145181
4659	504521	145077
4660	504639	144971
4661	504738	144860
4662	504875	144760
4663	504977	144650
4664	505097	144545
4665	505196	144434
4666	505294	144323
4667	505411	144217
4668	505526	144111
4669	505627	144000
4670	505726	143890
4671	505822	143778
4672	505922	143667
4673	506026	143558
4674	506130	143448
4675	506254	143344
4676	506373	143239
4677	506489	143133
4678	506589	143022
4679	506718	142920
4680	506816	142809
4681	506915	142698
4682	507012	142587
4683	507114	142477
4684	507212	142365
4685	507348	142265
4686	507444	142153
4687	507538	142041
4688	507637	141930
4689	507734	141819
4690	507835	141708
4691	507935	141598
4692	508056	141493
4693	508155	141382
4694	508282	141279
4695	508384	141169
4696	508509	141066
4697	508610	140955
4698	508730	140851
4699	508830	140740
4700	508933	140630
4701	509055	140526
4702	509152	140414
4703	509247	140302
4704	509362	140196
4705	509466	140087
4706	509601	139986
4707	509722	139881
4708	509826	139771
4709	509925	139661
4710	510027	139551
4711	510122	139439
4712	510295	139348
4713	510440	139250
4714	510564	139146
4715	510700	139045
4716	510831	138943
4717	510938	138834
4718	511068	138732
4719	511173	138623
4720	511283	138515
4721	511412	138412
4722	511542	138310
4723	511645	138200
4724	511784	138100
4725	511883	137989
4726	511982	137879
4727	512080	137767
4728	512203	137663
4729	512334	137561
4730	512439	137452
4731	512560	137347
4732	512677	137241
4733	512774	137129
4734	512893	137024
4735	513026	136922
4736	513147	136817
4737	513243	136706
4738	513340	136594
4739	513469	136491
4740	513582	136384
4741	513694	136277
4742	513829	136176
4743	513969	136076
4744	514070	135965
4745	514172	135855
4746	514269	135744
4747	514369	135634
4748	514485	135527
4749	514602	135421
4750	514718	135315
4751	514816	135204
4752	514935	135098
4753	515053	134993
4754	515182	134890
4755	515283	134779
4756	515386	134669
4757	515502	134563
4758	515601	134453
4759	515705	134343
4760	515807	134233
4761	515905	134122
4762	516007	134012
4763	516126	133906
4764	516227	133796
4765	516348	133691
4766	516443	133579
4767	516561	133473
4768	516679	133368
4769	516775	133256
4770	516892	133150
